experiment_type,experiment_id,timestamp,scheduler,prediction_mode,batch_size,interval,num_requests,num_frames,mean_excess_latency_s,mean_percent_excess,total_energy_j,requests_per_joule,frames_per_joule,max_temperature_c,mean_temperature_c,min_temperature_c,max_gpu_freq_mhz,avg_gpu_freq_mhz,min_gpu_freq_mhz,num_time_out,percent_time_out,percent_requests_within_constraint,percent_frames_within_constraint,percent_completed_frames_within_constraint,mean_excess_latency_adj_s,mean_percent_excess_adj,percent_requests_within_adj,percent_frames_within_adj,percent_completed_frames_within_adj
interval_0.5,1,2025-02-07 23:11:22,Interval Scheduler,,,0.5,58,2458,110.7343718062917,654.8589611925373,4230.035,0.5810826624365992,0.5810826624365992,50.5,48.478645632935745,46.5,1377,1350.6360138514813,114,1115,45.362082994304316,8.136696501220504,8.136696501220504,14.892032762472077,110.47148020532,653.303289247757,9.113100081366966,9.113100081366966,16.679076693968728
interval_1,1,2025-02-07 23:23:16,Interval Scheduler,,,1.0,58,2458,119.94742391098238,723.1267236793738,3868.344,0.6354140169540248,0.6354140169540248,50.5,48.14107485604607,46.5,1377,1340.0065259117082,114,1821,74.08462164361269,2.034174125305126,2.034174125305126,7.849293563579278,119.53376614018175,720.6547638826622,2.034174125305126,2.034174125305126,7.849293563579278
transparent,1,2025-02-07 22:57:24,No Scheduler,,,,58,2458,2.738135206204687,16.86456975993676,2805.9678,0.8759900951108562,0.8759900951108562,52.0,47.8975058456742,45.0,1377,1325.9275136399065,114,0,0.0,68.67371847030105,68.67371847030105,68.67371847030105,2.4047747505496826,14.932729864922658,68.67371847030105,68.67371847030105,68.67371847030105
loud_prof,1,2025-02-08 00:03:49,Our Scheduler,prof,,,58,2458,2.217383115828959,13.515299379090573,1896.457,1.2961010979948397,1.2961010979948397,49.0,46.75431034482759,45.0,1032,811.5885579937304,114,0,0.0,55.370219690805534,55.370219690805534,55.370219690805534,0.8292929583201087,5.048903017963769,79.1293734743694,79.1293734743694,79.1293734743694
loud_pred,1,2025-02-07 23:56:43,Our Scheduler,pred,,,58,2458,2.475227047118644,15.072274889049556,1994.6022000000003,1.232325924437464,1.232325924437464,49.5,46.93396226415094,45.0,1032,763.3954402515724,114,0,0.0,43.00244100895036,43.00244100895036,43.00244100895036,0.7367856117454941,4.564162846624279,77.4206672091131,77.4206672091131,77.4206672091131
fixed_batch_8,2,2025-02-08 00:59:29,Fixed Batch Scheduler,,8.0,,145,4232,29.657694999724626,184.02475015752287,2990.2637999999997,1.4152597506614635,1.4152597506614635,50.0,45.25581878636741,37.0,1377,616.3994181213633,114,2632,62.19281663516069,20.534026465028354,20.534026465028354,54.3125,29.246507499724622,181.43196649889242,20.534026465028354,20.534026465028354,54.3125
fixed_batch_16,2,2025-02-08 01:10:57,Fixed Batch Scheduler,,16.0,,145,4232,17.914846201233452,115.3032787705968,2820.43,1.5004804231978812,1.5004804231978812,43.5,40.18090029448885,37.5,1377,596.1863693731594,114,2656,62.75992438563327,20.203213610586012,20.203213610586012,54.25126903553299,17.186758747923793,110.60571610012823,20.34499054820416,20.34499054820416,54.631979695431475
fixed_batch_32,2,2025-02-08 01:22:18,Fixed Batch Scheduler,,32.0,,145,4232,16.103324177105037,104.73701309149817,2820.4002,1.5004962770886203,1.5004962770886203,45.5,42.09090909090909,40.0,1377,604.7112050739958,114,2624,62.003780718336486,16.37523629489603,16.37523629489603,43.09701492537313,14.421161681561916,93.79102349704527,19.06899810964083,19.06899810964083,50.18656716417911
interval_0.2,2,2025-02-08 00:23:06,Interval Scheduler,,,0.2,145,4232,101.75848057251689,647.5980753709929,5378.1482,0.7868879477884229,0.7868879477884229,52.0,48.345516201959306,44.0,1377,1366.2313489073097,114,856,20.226843100189036,23.275047258979207,23.275047258979207,29.176540284360193,101.58733128341736,646.5125056280546,23.275047258979207,23.275047258979207,29.176540284360193
interval_0.5,2,2025-02-08 00:35:13,Interval Scheduler,,,0.5,145,4232,101.61892220670894,659.321015541324,4290.0326,0.986472690207529,0.986472690207529,50.5,48.9062030075188,47.5,1377,1359.612030075188,114,3052,72.117202268431,6.805293005671078,6.805293005671078,24.40677966101695,101.42756627450557,658.0897682993261,6.805293005671078,6.805293005671078,24.40677966101695
interval_1,2,2025-02-08 00:47:21,Interval Scheduler,,,1.0,145,4232,93.11895388549301,580.901014879899,3918.8144,1.0799184569700468,1.0799184569700468,50.0,48.23354644603234,47.0,1377,1303.169988717563,114,3489,82.44328922495274,5.694706994328922,5.694706994328922,32.43606998654105,92.91038677856065,579.5443304116684,5.83648393194707,5.83648393194707,33.24360699865411
transparent,2,2025-02-08 00:10:58,No Scheduler,,,,145,4232,95.54928087036032,600.9546645016945,3209.277,1.3186770727487842,1.3186770727487842,49.0,46.3627564847077,44.5,1377,602.7526132404181,114,2949,69.68336483931947,17.533081285444236,17.533081285444236,57.8332034294622,95.37874306833382,599.8220301228221,17.533081285444236,17.533081285444236,57.8332034294622
loud_prof,2,2025-02-08 01:44:56,Our Scheduler,prof,,,145,4232,26.471359653625772,160.3560072241907,2671.6922000000004,1.5840148052983047,1.5840148052983047,44.5,43.105989804587935,41.5,1032,522.0424808836024,114,2610,61.67296786389414,15.335538752362949,15.335538752362949,40.01233045622688,24.04896541991158,144.97105078843478,18.879962192816635,18.879962192816635,49.260172626387174
loud_pred,2,2025-02-08 01:33:37,Our Scheduler,pred,,,145,4232,29.97306088944395,187.32465641003267,2671.7837999999997,1.5839604986002238,1.5839604986002238,44.5,42.71002132196162,41.5,1032,526.6690831556504,114,2562,60.538752362948955,7.23062381852552,7.23062381852552,18.323353293413174,26.87596822101913,167.51532333782887,17.603969754253306,17.603969754253306,44.61077844311377
fixed_batch_8,3,2025-02-08 02:22:20,Fixed Batch Scheduler,,8.0,,31,468,0.08700622146965092,2.2980354337157913,1162.5654000000002,0.4025579980274657,0.4025579980274657,45.0,42.72585227272727,41.5,1377,642.4109848484849,114,0,0.0,98.50427350427351,98.50427350427351,98.50427350427351,0.07696348642691589,1.8445691469161714,98.50427350427351,98.50427350427351,98.50427350427351
fixed_batch_16,3,2025-02-08 02:28:28,Fixed Batch Scheduler,,16.0,,31,468,0.09665014040775788,2.6127234958855174,1132.3236000000002,0.4133094108433313,0.4133094108433313,45.0,42.53225806451613,41.5,1377,622.555028462998,114,0,0.0,94.65811965811966,94.65811965811966,94.65811965811966,0.07386796128036628,1.7203153164638074,98.50427350427351,98.50427350427351,98.50427350427351
fixed_batch_32,3,2025-02-08 02:34:36,Fixed Batch Scheduler,,32.0,,31,468,0.3833119069409165,6.626259218499684,1108.3032000000003,0.42226711968349445,0.42226711968349445,44.5,42.44618395303327,41.5,1377,633.7348336594912,114,0,0.0,77.35042735042735,77.35042735042735,77.35042735042735,0.0529733953312931,1.9262196016253428,96.15384615384616,96.15384615384616,96.15384615384616
interval_0.2,3,2025-02-08 02:02:15,Interval Scheduler,,,0.2,31,468,0.0,0.0,1146.7292000000002,0.40811727825540667,0.40811727825540667,45.0,42.427565392354126,41.5,1377,661.9959758551308,114,0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0
interval_0.5,3,2025-02-08 02:08:08,Interval Scheduler,,,0.5,31,468,19.292811148696476,134.9978517633658,1352.7076000000002,0.3459727734212478,0.3459727734212478,45.5,42.528334786399306,41.5,1377,751.7794245858762,114,0,0.0,28.846153846153843,28.846153846153843,28.846153846153843,19.044093199978526,133.13876832438982,28.846153846153843,28.846153846153843,28.846153846153843
interval_1,3,2025-02-08 02:14:36,Interval Scheduler,,,1.0,31,468,44.4384685163824,312.77674647749234,1770.4714000000001,0.2643363795653519,0.2643363795653519,45.5,42.799191374663074,41.5,1377,873.1212938005391,114,0,0.0,37.60683760683761,37.60683760683761,37.60683760683761,44.212400140314024,310.8303453404332,37.60683760683761,37.60683760683761,37.60683760683761
transparent,3,2025-02-08 01:56:22,No Scheduler,,,,31,468,0.0,0.0,1130.7356000000002,0.413889860724293,0.413889860724293,45.0,42.520161290322584,41.5,1377,656.2298387096774,114,0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0
loud_prof,3,2025-02-08 02:46:38,Our Scheduler,prof,,,31,468,0.23294211452842775,2.7315033544696434,967.3594,0.48379123622512993,0.48379123622512993,44.0,41.825100806451616,41.0,1032,387.1431451612903,114,0,0.0,72.00854700854701,72.00854700854701,72.00854700854701,0.003608161771399343,0.3608161771399343,99.57264957264957,99.57264957264957,99.57264957264957
loud_pred,3,2025-02-08 02:40:36,Our Scheduler,pred,,,31,468,0.9202777575223874,7.930893333172423,957.3563999999999,0.48884616011341236,0.48884616011341236,44.5,42.114087301587304,41.5,1032,339.3492063492063,114,0,0.0,64.95726495726495,64.95726495726495,64.95726495726495,0.11475787529578574,1.4436298033838888,97.00854700854701,97.00854700854701,97.00854700854701
fixed_batch_8,4,2025-02-08 03:32:18,Fixed Batch Scheduler,,8.0,,489,1989,0.7679193944053593,22.160715976311145,2372.8502000000003,0.8382324345632943,0.8382324345632943,50.5,48.07760453579022,46.0,1377,1217.5180722891566,114,0,0.0,77.82805429864254,77.82805429864254,77.82805429864254,0.5844397446328878,17.893890473787092,81.2971342383107,81.2971342383107,81.2971342383107
