Concurrency, Mean Power (W), Avg Latency (s), Throughput (Inference/sec), Energy (J)
37,11.8527,1.142467,29.4618,13.5413186109
38,11.224540000000001,1.183135,28.4624,13.280146132900002
39,11.8299,1.155692,31.4664,13.6717207908
40,11.73747,1.2197609999999999,28.2689,14.316908144669998
41,11.718309999999999,1.255272,30.4591,14.709666430319999
42,11.639959999999999,1.2697889999999998,30.9551,14.780293168439997
43,12.05205,1.2521769999999999,30.0775,15.091299812849998
44,11.90538,1.322639,32.4543,15.746519897819997
45,11.99717,1.377777,31.6383,16.529424891090002
46,11.82376,1.354676,31.9679,16.01736390176
47,11.740870000000001,1.44397,32.0922,16.9534640539
48,11.597100000000001,1.401139,32.3439,16.249149096900002
49,11.855110000000002,1.448591,32.6393,17.17320565001
50,11.68307,1.437644,29.0125,16.79609548708
51,11.85276,1.4324649999999999,28.4045,16.978663853399997
52,11.78226,1.637912,27.1255,19.298305041120003
53,11.799299999999999,1.6182679999999998,28.128,19.094429612399995
54,11.952129999999999,1.598631,29.13,19.107045534029997
55,11.95475,1.653319,27.9615,19.76501531525
56,11.960040000000001,1.6766599999999998,28.4654,20.0529206664
57,11.930340000000001,1.691943,28.965,20.185455250620002
58,11.994250000000001,1.7577289999999999,29.4594,21.08264105825
59,11.96158,1.770008,29.9626,21.17209229264
60,11.99471,1.800544,30.4606,21.597003122239997
61,12.14568,1.8245669999999998,30.9619,22.16060692056
62,12.04841,1.860528,31.4591,22.41640416048
63,12.084719999999999,1.8459619999999999,31.9562,22.30793390064
64,12.15031,1.8846699999999998,32.4569,22.899324747699996
65,12.05476,1.941069,32.9528,23.39912093844
66,12.18106,1.9501849999999998,33.2918,23.755320496099998
67,11.97995,1.986499,33.9568,23.798158695050002
68,12.095709999999999,1.8504669999999999,33.036,22.382712196569997
69,12.20115,1.992934,34.9536,24.3160866741
70,12.0634,1.9024539999999999,33.8734,22.9500635836
71,12.2932,2.01147,35.9517,24.727403004000003
72,12.05506,2.122296,36.4418,25.584405617759998
73,12.072450000000002,2.047425,34.7893,24.717435941250002
74,12.0974,2.075099,37.4464,25.1033026426
75,12.02279,2.17455,37.9516,26.144157994500002
76,12.24876,2.1472979999999997,37.1008,26.30173785048
77,12.029290000000001,2.180968,35.2777,26.235496552720004
78,12.243770000000001,2.250528,39.4487,27.554947210560005
79,12.11795,2.212368,36.6156,26.8093648056
80,12.0496,2.231865,35.7865,26.893080504
81,11.985190000000001,2.23683,36.6161,26.8088325477
82,12.08863,2.3314239999999997,33.4631,28.183722109119998
83,12.07717,2.3422899999999998,33.966,28.288234519299998
84,12.13448,2.366591,37.6162,28.71735115768
85,11.999379999999999,2.401608,37.2833,28.817807003039995
86,12.19371,2.3906169999999998,37.9471,29.150490419069996
87,12.12039,2.4533039999999997,38.1152,29.735001268559998
88,12.17519,2.465287,37.6218,30.015337629530002
89,12.0198,2.5121849999999997,36.2531,30.195961262999997
90,12.253530000000001,2.500466,31.8252,30.63953514498
91,12.20261,2.525664,31.8152,30.819692783039997
92,12.13034,2.582334,35.668,31.32458941356
93,12.26055,2.56763,32.2467,31.480555996499998
94,12.29073,2.657005,31.6361,32.65653106365
95,12.2535,2.637924,32.8208,32.323801734
96,12.03203,2.675704,32.5219,32.19415079912
97,12.037040000000001,2.6822809999999997,32.2475,32.28672368824
98,12.12008,2.720535,32.3881,32.9731018428
99,12.0048,2.73175,33.3917,32.794112399999996
100,11.99651,2.811139,33.2059,33.72385712489
101,11.932950000000002,2.8376729999999997,33.3813,33.86181002535
102,12.0199,2.8619399999999997,33.7125,34.400232605999996
103,12.06606,2.895383,33.9624,34.93586500098
104,12.07555,2.910023,33.2451,35.140128237649996
105,12.20912,2.933655,34.8389,35.8173459336
106,12.206629999999999,2.9672009999999998,34.6739,36.21952474262999
107,12.16112,2.9838299999999998,34.2052,36.2867146896
108,12.095040000000001,3.010985,35.2143,36.4179840144
109,12.149600000000001,3.0301869999999997,35.0934,36.8155599752
110,12.230020000000001,3.087569,35.3846,37.76103062138
111,12.08742,3.121851,35.9321,37.73512421442
112,12.053,3.156236,36.2097,38.042112508
113,12.26282,3.1046769999999997,35.8098,38.072095209139995
114,12.24722,3.1884759999999996,36.7062,39.04996703672
115,12.25447,3.1674979999999997,35.9576,38.816009216059996
116,12.277000000000001,3.1900969999999997,35.9541,39.164820869
117,12.14688,3.269224,36.0864,39.71087162112
118,12.226040000000001,3.306079,36.3384,40.420254097160004
119,12.23723,3.3173809999999997,36.5865,40.59555429463
120,12.21319,3.3190199999999996,36.584,40.535821873799996
121,12.17063,3.3778129999999997,36.9617,41.11011223218999
122,12.22212,3.375736,32.7896,41.25865048032
123,12.04505,3.457966,37.5849,41.6513733683
124,12.00516,3.466461,31.7156,41.615418938759994
125,12.1984,3.4964999999999997,37.0829,42.65170559999999
126,12.35294,3.540705,31.8424,43.7381164227
127,12.12437,3.480778,31.9547,42.20224035986
