Concurrency, Mean Power (W), Avg Latency (s), Throughput (Inference/sec), Energy (J)
1,12.491620000000001,0.048184,18.3148,0.60189621808
2,13.52168,0.089407,20.87,1.20893284376
3,13.4034,0.11008599999999999,25.4619,1.4755266924
4,13.29781,0.135188,27.7898,1.79770433828
5,13.30472,0.15720299999999998,30.1013,2.0915418981599996
6,13.506,0.17543499999999998,31.6104,2.36942511
7,13.59326,0.19777899999999998,33.7831,2.6884613695399997
8,13.812000000000001,0.21284799999999998,34.0882,2.939856576
9,13.91072,0.23422099999999998,35.2837,3.2581827491199995
10,14.0379,0.240858,36.5429,3.3811405182
11,14.1999,0.26703499999999997,37.3711,3.7918702964999995
12,14.1749,0.28568099999999996,37.5683,4.0494996068999995
13,14.274799999999999,0.30611,39.7775,4.369659027999999
14,14.195,0.327262,39.2238,4.64548409
15,14.31981,0.338854,39.8901,4.85232489774
16,14.359100000000002,0.36103999999999997,40.9443,5.184209464
17,14.27608,0.379654,40.7031,5.41997087632
18,14.28416,0.398235,41.563,5.6884524576
19,14.32883,0.40479,41.258,5.8001670957
20,14.43516,0.42750299999999997,41.4309,6.171074205479999
21,14.420250000000001,0.443944,45.7743,6.401783466
22,14.53393,0.46595899999999996,45.9328,6.77221548887
23,14.4765,0.48989299999999997,43.608,7.091936014499999
24,14.615110000000001,0.49738,45.2705,7.269263411800001
25,14.65613,0.5135649999999999,46.4422,7.526875403449998
26,15.018229999999999,0.534467,42.9438,8.02674833341
27,14.868,0.520811,45.712,7.743417948
28,14.70969,0.585534,45.1025,8.61302362446
29,14.69968,0.600641,46.7584,8.829230494880001
30,14.889030000000002,0.608165,46.7714,9.054986929950001
31,14.416500000000001,0.616727,49.3259,8.891044795500001
32,14.773,0.634957,50.3932,9.380219761
33,14.891290000000001,0.664026,51.654,9.888203733540001
34,14.918840000000001,0.681364,47.3298,10.16516049776
35,14.45407,0.698974,48.7193,10.10301912418
36,14.84431,0.722853,48.3312,10.730254016429999
37,14.83891,0.7243259999999999,47.7687,10.748208324659998
38,14.97593,0.7402639999999999,50.3243,11.086141845519998
39,15.075180000000001,0.784544,48.1321,11.827142017920002
40,14.908,0.749112,47.7104,11.167761696
41,14.99173,0.811712,43.7762,12.16896714176
42,14.97419,0.8425819999999999,44.1065,12.61698295858
43,14.96716,0.8346399999999999,44.9401,12.492190422399998
44,15.148190000000001,0.863491,45.4375,13.080325731290001
45,15.022590000000001,0.8826579999999999,46.274,13.25980924422
46,15.1585,0.844256,47.2674,12.797654576
47,15.12013,0.9069149999999999,48.2609,13.712672698949998
48,15.09392,0.8949309999999999,49.3231,13.50801691952
49,14.9248,0.936508,50.206,13.977194598399999
50,15.11054,0.8987459999999999,52.1861,13.58053738284
51,14.91483,1.000901,52.8711,14.92826826183
52,15.11092,0.928276,53.5271,14.02710437392
53,14.968,0.992664,55.199,14.858194752
54,15.23913,1.017607,56.5356,15.507445361909998
55,14.89236,1.080298,56.4997,16.08818672328
56,15.026,1.031925,58.1846,15.50570505
57,15.0549,1.021371,56.8451,15.3766382679
58,15.09273,1.098171,58.5194,16.57439839683
59,15.06066,1.048484,58.8543,15.79086103944
60,15.33342,1.053877,59.8555,16.159538669339998
61,15.172139999999999,1.089664,60.8345,16.532534760959997
62,15.150290000000002,1.157783,63.502,17.540748207070003
63,15.17525,1.157097,62.8398,17.559236249250002
64,15.092450000000001,1.082784,63.838,16.3418633808
65,15.350850000000001,1.207163,49.9412,18.53097813855
66,15.4018,1.2116879999999999,67.1594,18.662176238399997
67,15.224,1.218024,51.7664,18.543197376
68,15.260950000000001,1.217515,50.604,18.58043553925
69,15.105290000000002,1.2842259999999999,51.9334,19.39860615554
70,15.32522,1.203756,66.8319,18.44782552632
71,15.316799999999999,1.225547,68.4941,18.771458289599998
72,15.1454,1.327475,53.583,20.105139865
73,15.338870000000002,1.342882,54.0993,20.598292423340002
74,15.474440000000001,1.3243589999999998,55.4251,20.493713883959998
75,15.23827,1.329413,55.4285,20.25795423551
76,15.46565,1.31754,69.1562,20.376612501
77,15.4557,1.348763,68.1724,20.846076299099998
