Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
7b78e3f7-e215-4ae3-a68f-134b5b2c0b05,7b78e3f7-e215-4ae3-a68f-134b5b2c0b05_0,1739543320.0078967,1739543320.0544305,1739543321.786789,1.7788922786712646,6.559861,False
7b78e3f7-e215-4ae3-a68f-134b5b2c0b05,7b78e3f7-e215-4ae3-a68f-134b5b2c0b05_1,1739543320.0078967,1739543320.0544305,1739543321.786789,1.7788922786712646,6.559861,False
7b78e3f7-e215-4ae3-a68f-134b5b2c0b05,7b78e3f7-e215-4ae3-a68f-134b5b2c0b05_2,1739543320.0078967,1739543321.0659018,1739543321.786789,1.7788922786712646,6.559861,False
7b78e3f7-e215-4ae3-a68f-134b5b2c0b05,7b78e3f7-e215-4ae3-a68f-134b5b2c0b05_3,1739543320.0078967,1739543321.0659018,1739543321.786789,1.7788922786712646,6.559861,False
7b78e3f7-e215-4ae3-a68f-134b5b2c0b05,7b78e3f7-e215-4ae3-a68f-134b5b2c0b05_4,1739543320.0078967,1739543321.0659018,1739543321.786789,1.7788922786712646,6.559861,False
7b78e3f7-e215-4ae3-a68f-134b5b2c0b05,7b78e3f7-e215-4ae3-a68f-134b5b2c0b05_5,1739543320.0078967,1739543321.0659018,1739543321.786789,1.7788922786712646,6.559861,False
24b868b8-7261-4af5-8d7a-2f330c582df2,24b868b8-7261-4af5-8d7a-2f330c582df2_0,1739543320.4600732,1739543322.0758588,1739543324.4095774,3.9495041370391846,19.465794,False
24b868b8-7261-4af5-8d7a-2f330c582df2,24b868b8-7261-4af5-8d7a-2f330c582df2_1,1739543320.4600732,1739543322.0758588,1739543324.4095774,3.9495041370391846,19.465794,False
24b868b8-7261-4af5-8d7a-2f330c582df2,24b868b8-7261-4af5-8d7a-2f330c582df2_2,1739543320.4600732,1739543323.0800824,1739543324.4095774,3.9495041370391846,19.465794,False
24b868b8-7261-4af5-8d7a-2f330c582df2,24b868b8-7261-4af5-8d7a-2f330c582df2_3,1739543320.4600732,1739543324.0853143,1739543324.4095774,3.9495041370391846,19.465794,False
24b868b8-7261-4af5-8d7a-2f330c582df2,24b868b8-7261-4af5-8d7a-2f330c582df2_4,1739543320.4600732,1739543324.0853143,1739543324.4095774,3.9495041370391846,19.465794,False
13f380c6-642e-4cc4-a48a-301042ef52dc,13f380c6-642e-4cc4-a48a-301042ef52dc_0,1739543320.9647312,1739543325.0892758,1739543326.7297647,5.765033483505249,2.281418,False
13f380c6-642e-4cc4-a48a-301042ef52dc,13f380c6-642e-4cc4-a48a-301042ef52dc_1,1739543320.9647312,1739543326.1059206,1739543326.7297647,5.765033483505249,2.281418,False
13f380c6-642e-4cc4-a48a-301042ef52dc,13f380c6-642e-4cc4-a48a-301042ef52dc_2,1739543320.9647312,1739543326.1059206,1739543326.7297647,5.765033483505249,2.281418,False
e50c562d-e804-4b16-b9d2-5d180517c408,e50c562d-e804-4b16-b9d2-5d180517c408_0,1739543321.4407353,1739543326.1059206,1739543327.33094,5.890204668045044,20.281418,False
