Request ID,Image ID,Device,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
533c921f-e02d-484d-a421-60e7373e5d53,533c921f-e02d-484d-a421-60e7373e5d53_0,xavier-nx-00,1758994785.8639019,1758994787.1310256,1758994787.6538954,1.78999,6.008502,False
533c921f-e02d-484d-a421-60e7373e5d53,533c921f-e02d-484d-a421-60e7373e5d53_1,xavier-nx-00,1758994785.8639019,1758994787.1310256,1758994787.6538954,1.78999,6.008502,False
533c921f-e02d-484d-a421-60e7373e5d53,533c921f-e02d-484d-a421-60e7373e5d53_2,xavier-nx-00,1758994785.8639019,1758994787.1310256,1758994787.6538954,1.78999,6.008502,False
533c921f-e02d-484d-a421-60e7373e5d53,533c921f-e02d-484d-a421-60e7373e5d53_3,xavier-nx-00,1758994785.8639019,1758994787.1310256,1758994787.6538954,1.78999,6.008502,False
f00747d9-5f25-4708-94bb-02a5b2eceb6d,f00747d9-5f25-4708-94bb-02a5b2eceb6d_0,xavier-nx-00,1758994786.3647432,1758994787.6228585,1758994788.0304782,1.66574,10.006412,False
23bfeb73-d30e-4e83-88bb-78afeb452569,23bfeb73-d30e-4e83-88bb-78afeb452569_0,xavier-nx-00,1758994786.8886871,1758994787.1310256,1758994788.0351481,1.14646,8.010756,False
23bfeb73-d30e-4e83-88bb-78afeb452569,23bfeb73-d30e-4e83-88bb-78afeb452569_1,xavier-nx-00,1758994786.8886871,1758994787.1310256,1758994788.0351481,1.14646,8.010756,False
23bfeb73-d30e-4e83-88bb-78afeb452569,23bfeb73-d30e-4e83-88bb-78afeb452569_2,xavier-nx-00,1758994786.8886871,1758994787.1310256,1758994788.0351481,1.14646,8.010756,False
23bfeb73-d30e-4e83-88bb-78afeb452569,23bfeb73-d30e-4e83-88bb-78afeb452569_3,xavier-nx-00,1758994786.8886871,1758994787.1310256,1758994788.0351481,1.14646,8.010756,False
23bfeb73-d30e-4e83-88bb-78afeb452569,23bfeb73-d30e-4e83-88bb-78afeb452569_4,xavier-nx-00,1758994786.8886871,1758994787.6228585,1758994788.0351481,1.14646,8.010756,False
2ae14ad1-d656-4742-aeda-28d71aa53f8b,2ae14ad1-d656-4742-aeda-28d71aa53f8b_0,xavier-nx-00,1758994787.3578866,1758994787.6228585,1758994788.0363164,0.67843,5.010756,False
2ae14ad1-d656-4742-aeda-28d71aa53f8b,2ae14ad1-d656-4742-aeda-28d71aa53f8b_1,xavier-nx-00,1758994787.3578866,1758994787.6228585,1758994788.0363164,0.67843,5.010756,False
2ae14ad1-d656-4742-aeda-28d71aa53f8b,2ae14ad1-d656-4742-aeda-28d71aa53f8b_2,xavier-nx-00,1758994787.3578866,1758994787.6228585,1758994788.0363164,0.67843,5.010756,False
2ae14ad1-d656-4742-aeda-28d71aa53f8b,2ae14ad1-d656-4742-aeda-28d71aa53f8b_3,xavier-nx-00,1758994787.3578866,1758994787.6228585,1758994788.0363164,0.67843,5.010756,False
2ae14ad1-d656-4742-aeda-28d71aa53f8b,2ae14ad1-d656-4742-aeda-28d71aa53f8b_4,xavier-nx-00,1758994787.3578866,1758994787.6228585,1758994788.0363164,0.67843,5.010756,False
84b2dd4e-9f17-4ee4-b877-6558db71131d,84b2dd4e-9f17-4ee4-b877-6558db71131d_0,agx-xavier-00,1758994787.8660123,1758994793.9608538,1758994796.4008775,8.53487,18.006998,False
84b2dd4e-9f17-4ee4-b877-6558db71131d,84b2dd4e-9f17-4ee4-b877-6558db71131d_1,agx-xavier-00,1758994787.8660123,1758994793.9608538,1758994796.4008775,8.53487,18.006998,False
