Mean: 6215.03
Mean: 6434.15
Mean: 6457.34
Mean: 6432.07
Mean: 6479.78
Mean: 6539.65
Mean: 6513.45
Mean: 6642.00
Mean: 6502.45
Mean: 6661.50
Mean: 6635.43
Mean: 6582.08
Mean: 6574.35
