Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency
9d4119b4-0fa8-412d-958b-f9e7eb861b4c,9d4119b4-0fa8-412d-958b-f9e7eb861b4c_0,1737736148.7747736,1737736167.5715497,1737736173.1371942,24.362420558929443,27.0
9d4119b4-0fa8-412d-958b-f9e7eb861b4c,9d4119b4-0fa8-412d-958b-f9e7eb861b4c_1,1737736148.7747736,1737736167.5715497,1737736173.1371942,24.362420558929443,27.0
9d4119b4-0fa8-412d-958b-f9e7eb861b4c,9d4119b4-0fa8-412d-958b-f9e7eb861b4c_2,1737736148.7747736,1737736167.5715497,1737736173.1371942,24.362420558929443,27.0
9d4119b4-0fa8-412d-958b-f9e7eb861b4c,9d4119b4-0fa8-412d-958b-f9e7eb861b4c_3,1737736148.7747736,1737736167.5715497,1737736173.1371942,24.362420558929443,27.0
9d4119b4-0fa8-412d-958b-f9e7eb861b4c,9d4119b4-0fa8-412d-958b-f9e7eb861b4c_4,1737736148.7747736,1737736167.5715497,1737736173.1371942,24.362420558929443,27.0
adc4980b-0b72-448c-94ef-680d67c2a96a,adc4980b-0b72-448c-94ef-680d67c2a96a_0,1737736158.7816396,1737736167.5715497,1737736173.1387815,14.357141971588135,12.0
9d4119b4-0fa8-412d-958b-f9e7eb861b4c,9d4119b4-0fa8-412d-958b-f9e7eb861b4c_5,1737736148.7747736,1737736167.5715497,1737736173.1371942,24.362420558929443,27.0
9d4119b4-0fa8-412d-958b-f9e7eb861b4c,9d4119b4-0fa8-412d-958b-f9e7eb861b4c_6,1737736148.7747736,1737736167.5715497,1737736173.1371942,24.362420558929443,27.0
adc4980b-0b72-448c-94ef-680d67c2a96a,adc4980b-0b72-448c-94ef-680d67c2a96a_1,1737736158.7816396,1737736167.5715497,1737736173.1387815,14.357141971588135,12.0
adc4980b-0b72-448c-94ef-680d67c2a96a,adc4980b-0b72-448c-94ef-680d67c2a96a_2,1737736158.7816396,1737736167.5715497,1737736173.1387815,14.357141971588135,12.0
adc4980b-0b72-448c-94ef-680d67c2a96a,adc4980b-0b72-448c-94ef-680d67c2a96a_3,1737736158.7816396,1737736167.5715497,1737736173.1387815,14.357141971588135,12.0
0ff88745-b0df-4b67-a376-9bd0f8a5c504,0ff88745-b0df-4b67-a376-9bd0f8a5c504_0,1737736138.9409444,1737736139.3163593,1737736173.144763,34.203818559646606,163.0
adc4980b-0b72-448c-94ef-680d67c2a96a,adc4980b-0b72-448c-94ef-680d67c2a96a_4,1737736158.7816396,1737736167.5715497,1737736173.1387815,14.357141971588135,12.0
0ff88745-b0df-4b67-a376-9bd0f8a5c504,0ff88745-b0df-4b67-a376-9bd0f8a5c504_1,1737736138.9409444,1737736139.3163593,1737736173.144763,34.203818559646606,163.0
adc4980b-0b72-448c-94ef-680d67c2a96a,adc4980b-0b72-448c-94ef-680d67c2a96a_5,1737736158.7816396,1737736167.5715497,1737736173.1387815,14.357141971588135,12.0
adc4980b-0b72-448c-94ef-680d67c2a96a,adc4980b-0b72-448c-94ef-680d67c2a96a_6,1737736158.7816396,1737736167.5715497,1737736173.1387815,14.357141971588135,12.0
0ff88745-b0df-4b67-a376-9bd0f8a5c504,0ff88745-b0df-4b67-a376-9bd0f8a5c504_2,1737736138.9409444,1737736139.3163593,1737736173.144763,34.203818559646606,163.0
