Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency
0408bca6-7609-4ca0-8d16-f8e35b524761,0408bca6-7609-4ca0-8d16-f8e35b524761_0,1737736931.2770045,1737736940.0673656,1737736945.2978823,14.020877838134766,12.0
0408bca6-7609-4ca0-8d16-f8e35b524761,0408bca6-7609-4ca0-8d16-f8e35b524761_1,1737736931.2770045,1737736940.0673656,1737736945.2978823,14.020877838134766,12.0
0408bca6-7609-4ca0-8d16-f8e35b524761,0408bca6-7609-4ca0-8d16-f8e35b524761_2,1737736931.2770045,1737736940.0673656,1737736945.2978823,14.020877838134766,12.0
0408bca6-7609-4ca0-8d16-f8e35b524761,0408bca6-7609-4ca0-8d16-f8e35b524761_3,1737736931.2770045,1737736940.0673656,1737736945.2978823,14.020877838134766,12.0
0408bca6-7609-4ca0-8d16-f8e35b524761,0408bca6-7609-4ca0-8d16-f8e35b524761_4,1737736931.2770045,1737736940.0673656,1737736945.2978823,14.020877838134766,12.0
0408bca6-7609-4ca0-8d16-f8e35b524761,0408bca6-7609-4ca0-8d16-f8e35b524761_5,1737736931.2770045,1737736940.0673656,1737736945.2978823,14.020877838134766,12.0
0408bca6-7609-4ca0-8d16-f8e35b524761,0408bca6-7609-4ca0-8d16-f8e35b524761_6,1737736931.2770045,1737736940.0673656,1737736945.2978823,14.020877838134766,12.0
6f46fd35-a736-4859-98d3-733b148f1ba7,6f46fd35-a736-4859-98d3-733b148f1ba7_0,1737736921.2852795,1737736940.0673656,1737736945.313934,24.0286545753479,27.0
6f46fd35-a736-4859-98d3-733b148f1ba7,6f46fd35-a736-4859-98d3-733b148f1ba7_1,1737736921.2852795,1737736940.0673656,1737736945.313934,24.0286545753479,27.0
6f46fd35-a736-4859-98d3-733b148f1ba7,6f46fd35-a736-4859-98d3-733b148f1ba7_2,1737736921.2852795,1737736940.0673656,1737736945.313934,24.0286545753479,27.0
6f46fd35-a736-4859-98d3-733b148f1ba7,6f46fd35-a736-4859-98d3-733b148f1ba7_3,1737736921.2852795,1737736940.0673656,1737736945.313934,24.0286545753479,27.0
6f46fd35-a736-4859-98d3-733b148f1ba7,6f46fd35-a736-4859-98d3-733b148f1ba7_4,1737736921.2852795,1737736940.0673656,1737736945.313934,24.0286545753479,27.0
6f46fd35-a736-4859-98d3-733b148f1ba7,6f46fd35-a736-4859-98d3-733b148f1ba7_5,1737736921.2852795,1737736940.0673656,1737736945.313934,24.0286545753479,27.0
6f46fd35-a736-4859-98d3-733b148f1ba7,6f46fd35-a736-4859-98d3-733b148f1ba7_6,1737736921.2852795,1737736940.0673656,1737736945.313934,24.0286545753479,27.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_0,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_1,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_2,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_3,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_4,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_5,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_6,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_7,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_8,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_9,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_10,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_11,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_12,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_13,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_14,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_15,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_16,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_17,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_18,1737736911.4508677,1737736911.764357,1737736945.3422067,33.89133906364441,163.0
87b1428c-326a-4f5b-a35c-92222ecf2c67,87b1428c-326a-4f5b-a35c-92222ecf2c67_19,1737736911.4508677,1737736940.0673656,1737736945.3422067,33.89133906364441,163.0
