Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency
5741c052-1c9e-41fc-9ea7-367407dd9283,5741c052-1c9e-41fc-9ea7-367407dd9283_0,1737727956.9448633,1737727958.7113938,1737727964.281397,7.336533784866333,27.0
5741c052-1c9e-41fc-9ea7-367407dd9283,5741c052-1c9e-41fc-9ea7-367407dd9283_1,1737727956.9448633,1737727958.7113938,1737727964.281397,7.336533784866333,27.0
5741c052-1c9e-41fc-9ea7-367407dd9283,5741c052-1c9e-41fc-9ea7-367407dd9283_2,1737727956.9448633,1737727958.7113938,1737727964.281397,7.336533784866333,27.0
5741c052-1c9e-41fc-9ea7-367407dd9283,5741c052-1c9e-41fc-9ea7-367407dd9283_3,1737727956.9448633,1737727958.7113938,1737727964.281397,7.336533784866333,27.0
5741c052-1c9e-41fc-9ea7-367407dd9283,5741c052-1c9e-41fc-9ea7-367407dd9283_4,1737727956.9448633,1737727958.7113938,1737727964.281397,7.336533784866333,27.0
5741c052-1c9e-41fc-9ea7-367407dd9283,5741c052-1c9e-41fc-9ea7-367407dd9283_5,1737727956.9448633,1737727958.7113938,1737727964.281397,7.336533784866333,27.0
5741c052-1c9e-41fc-9ea7-367407dd9283,5741c052-1c9e-41fc-9ea7-367407dd9283_6,1737727956.9448633,1737727958.7113938,1737727964.281397,7.336533784866333,27.0
0c5582dc-e45e-4674-807d-3cdb8bbe24c3,0c5582dc-e45e-4674-807d-3cdb8bbe24c3_0,1737727946.9225938,1737727958.7113938,1737727964.286782,17.364188194274902,15.0
0c5582dc-e45e-4674-807d-3cdb8bbe24c3,0c5582dc-e45e-4674-807d-3cdb8bbe24c3_1,1737727946.9225938,1737727958.7113938,1737727964.286782,17.364188194274902,15.0
0c5582dc-e45e-4674-807d-3cdb8bbe24c3,0c5582dc-e45e-4674-807d-3cdb8bbe24c3_2,1737727946.9225938,1737727958.7113938,1737727964.286782,17.364188194274902,15.0
0c5582dc-e45e-4674-807d-3cdb8bbe24c3,0c5582dc-e45e-4674-807d-3cdb8bbe24c3_3,1737727946.9225938,1737727958.7113938,1737727964.286782,17.364188194274902,15.0
0c5582dc-e45e-4674-807d-3cdb8bbe24c3,0c5582dc-e45e-4674-807d-3cdb8bbe24c3_4,1737727946.9225938,1737727958.7113938,1737727964.286782,17.364188194274902,15.0
0c5582dc-e45e-4674-807d-3cdb8bbe24c3,0c5582dc-e45e-4674-807d-3cdb8bbe24c3_5,1737727946.9225938,1737727958.7113938,1737727964.286782,17.364188194274902,15.0
0c5582dc-e45e-4674-807d-3cdb8bbe24c3,0c5582dc-e45e-4674-807d-3cdb8bbe24c3_6,1737727946.9225938,1737727958.7113938,1737727964.286782,17.364188194274902,15.0
a72b4b2d-8372-49b4-b8d0-19f229417685,a72b4b2d-8372-49b4-b8d0-19f229417685_0,1737727937.0549996,1737727937.4732893,1737727964.2872567,27.23225712776184,129.0
