Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_0,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_1,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_2,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_3,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_4,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_5,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_6,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_7,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_8,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_9,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_10,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_11,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_12,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_13,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_14,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_15,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_16,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_17,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_18,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_19,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_20,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_21,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_22,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_23,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_24,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_25,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_26,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_27,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_28,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_29,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_30,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_31,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_32,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_33,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_34,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_35,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_36,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_37,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_38,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_39,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_40,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_41,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_42,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_43,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_44,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_45,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_46,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_47,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_48,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_49,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_50,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_51,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_52,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_53,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_54,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_55,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_56,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_57,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_58,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_59,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
d4c2a1cc-b5c7-4a33-b543-b8825362df2c,d4c2a1cc-b5c7-4a33-b543-b8825362df2c_60,1738221586.1382508,1738221586.2257402,1738221595.1453815,9.00713062286377,1.0
