Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency
507fea81-5a0b-403e-98f0-e3f478ff13c5,507fea81-5a0b-403e-98f0-e3f478ff13c5_0,1737736518.5747054,1737736527.3738182,1737736532.7920241,14.217318773269653,12.0
507fea81-5a0b-403e-98f0-e3f478ff13c5,507fea81-5a0b-403e-98f0-e3f478ff13c5_1,1737736518.5747054,1737736527.3738182,1737736532.7920241,14.217318773269653,12.0
507fea81-5a0b-403e-98f0-e3f478ff13c5,507fea81-5a0b-403e-98f0-e3f478ff13c5_2,1737736518.5747054,1737736527.3738182,1737736532.7920241,14.217318773269653,12.0
507fea81-5a0b-403e-98f0-e3f478ff13c5,507fea81-5a0b-403e-98f0-e3f478ff13c5_3,1737736518.5747054,1737736527.3738182,1737736532.7920241,14.217318773269653,12.0
507fea81-5a0b-403e-98f0-e3f478ff13c5,507fea81-5a0b-403e-98f0-e3f478ff13c5_4,1737736518.5747054,1737736527.3738182,1737736532.7920241,14.217318773269653,12.0
507fea81-5a0b-403e-98f0-e3f478ff13c5,507fea81-5a0b-403e-98f0-e3f478ff13c5_5,1737736518.5747054,1737736527.3738182,1737736532.7920241,14.217318773269653,12.0
507fea81-5a0b-403e-98f0-e3f478ff13c5,507fea81-5a0b-403e-98f0-e3f478ff13c5_6,1737736518.5747054,1737736527.3738182,1737736532.7920241,14.217318773269653,12.0
6cc7903d-20a6-49d3-8e90-c2d7048148df,6cc7903d-20a6-49d3-8e90-c2d7048148df_0,1737736508.5795357,1737736527.3738182,1737736532.803979,24.224443197250366,27.0
6cc7903d-20a6-49d3-8e90-c2d7048148df,6cc7903d-20a6-49d3-8e90-c2d7048148df_1,1737736508.5795357,1737736527.3738182,1737736532.803979,24.224443197250366,27.0
6cc7903d-20a6-49d3-8e90-c2d7048148df,6cc7903d-20a6-49d3-8e90-c2d7048148df_2,1737736508.5795357,1737736527.3738182,1737736532.803979,24.224443197250366,27.0
6cc7903d-20a6-49d3-8e90-c2d7048148df,6cc7903d-20a6-49d3-8e90-c2d7048148df_3,1737736508.5795357,1737736527.3738182,1737736532.803979,24.224443197250366,27.0
6cc7903d-20a6-49d3-8e90-c2d7048148df,6cc7903d-20a6-49d3-8e90-c2d7048148df_4,1737736508.5795357,1737736527.3738182,1737736532.803979,24.224443197250366,27.0
6cc7903d-20a6-49d3-8e90-c2d7048148df,6cc7903d-20a6-49d3-8e90-c2d7048148df_5,1737736508.5795357,1737736527.3738182,1737736532.803979,24.224443197250366,27.0
6cc7903d-20a6-49d3-8e90-c2d7048148df,6cc7903d-20a6-49d3-8e90-c2d7048148df_6,1737736508.5795357,1737736527.3738182,1737736532.803979,24.224443197250366,27.0
