Request ID,Image ID,Device,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
c8f45a97-f758-4e6a-aebc-916b57f77ed7,c8f45a97-f758-4e6a-aebc-916b57f77ed7_0,xavier-nx-00,1758992870.0255806,1758992871.1356058,1758992871.3603704,1.33479,6.006412,False
a482564b-afd2-43b0-99e4-a0f6d3ea6ff8,a482564b-afd2-43b0-99e4-a0f6d3ea6ff8_0,xavier-nx-00,1758992870.522394,1758992870.6228895,1758992870.7787952,0.2564,4.006412,False
c7a1c573-8b86-41a7-a958-48636acd02aa,c7a1c573-8b86-41a7-a958-48636acd02aa_0,xavier-nx-00,1758992871.0339334,1758992871.1356058,1758992871.3624706,0.32854,4.006998,False
c7a1c573-8b86-41a7-a958-48636acd02aa,c7a1c573-8b86-41a7-a958-48636acd02aa_1,xavier-nx-00,1758992871.0339334,1758992871.1356058,1758992871.3624706,0.32854,4.006998,False
beaeca20-23b8-4f81-9d33-7ac63d82a103,beaeca20-23b8-4f81-9d33-7ac63d82a103_0,xavier-nx-00,1758992871.5273933,1758992875.8146877,1758992876.193119,4.66573,10.006412,False
49bf8160-1053-4c0c-8da8-20da2909a592,49bf8160-1053-4c0c-8da8-20da2909a592_0,xavier-nx-00,1758992872.0292957,1758992872.1174042,1758992872.253099,0.2238,4.006412,False
e9ba6a37-ee7e-4d5d-9abf-902ab9b1d4d1,e9ba6a37-ee7e-4d5d-9abf-902ab9b1d4d1_0,xavier-nx-00,1758992872.5264833,1758992875.8146877,1758992876.2135007,3.68702,18.006412,False
bc2502c3-c43e-4ffd-8145-42c6953660c9,bc2502c3-c43e-4ffd-8145-42c6953660c9_0,xavier-nx-00,1758992873.0257735,1758992876.358838,1758992876.7436512,3.71788,18.01161,False
bc2502c3-c43e-4ffd-8145-42c6953660c9,bc2502c3-c43e-4ffd-8145-42c6953660c9_1,xavier-nx-00,1758992873.0257735,1758992876.358838,1758992876.7436512,3.71788,18.01161,False
bc2502c3-c43e-4ffd-8145-42c6953660c9,bc2502c3-c43e-4ffd-8145-42c6953660c9_2,xavier-nx-00,1758992873.0257735,1758992876.358838,1758992876.7436512,3.71788,18.01161,False
9ca74632-26fb-4144-bd90-520fa1942999,9ca74632-26fb-4144-bd90-520fa1942999_0,xavier-nx-00,1758992873.5293748,1758992875.8146877,1758992876.1917202,2.66235,7.006412,False
8038fe0b-c104-44b8-ad2c-932d0d013e55,8038fe0b-c104-44b8-ad2c-932d0d013e55_0,xavier-nx-00,1758992874.0307014,1758992875.8146877,1758992876.188576,2.15787,14.006412,False
79336fd3-cc98-4996-997c-17e2c759987b,79336fd3-cc98-4996-997c-17e2c759987b_0,xavier-nx-00,1758992874.5325491,1758992875.8146877,1758992876.209126,1.67658,15.006998,False
79336fd3-cc98-4996-997c-17e2c759987b,79336fd3-cc98-4996-997c-17e2c759987b_1,xavier-nx-00,1758992874.5325491,1758992875.8146877,1758992876.209126,1.67658,15.006998,False
584419bd-0189-4948-b188-913eb5940635,584419bd-0189-4948-b188-913eb5940635_0,xavier-nx-00,1758992875.0432663,1758992876.358838,1758992876.74526,1.70199,20.01161,False
584419bd-0189-4948-b188-913eb5940635,584419bd-0189-4948-b188-913eb5940635_1,xavier-nx-00,1758992875.0432663,1758992876.358838,1758992876.74526,1.70199,20.01161,False
584419bd-0189-4948-b188-913eb5940635,584419bd-0189-4948-b188-913eb5940635_2,xavier-nx-00,1758992875.0432663,1758992876.358838,1758992876.74526,1.70199,20.01161,False
58713af1-4635-40dc-8525-35fda34cec5e,58713af1-4635-40dc-8525-35fda34cec5e_0,xavier-nx-00,1758992875.533672,1758992875.8146877,1758992876.2176008,0.68393,13.006998,False
58713af1-4635-40dc-8525-35fda34cec5e,58713af1-4635-40dc-8525-35fda34cec5e_1,xavier-nx-00,1758992875.533672,1758992875.8146877,1758992876.2176008,0.68393,13.006998,False
e8106517-dc3e-4863-9d2f-4677309f9efb,e8106517-dc3e-4863-9d2f-4677309f9efb_0,xavier-nx-00,1758992876.0326421,1758992876.358838,1758992876.7379272,0.70529,5.006412,False
0e746335-8fb9-4924-ad2d-1ac3899a67fb,0e746335-8fb9-4924-ad2d-1ac3899a67fb_0,xavier-nx-00,1758992876.5282865,1758992880.1216578,1758992880.5929775,4.06469,9.006412,False
7652d979-7326-4d0b-8455-21ae962dee33,7652d979-7326-4d0b-8455-21ae962dee33_0,xavier-nx-00,1758992877.0278447,1758992877.1249866,1758992877.2423444,0.2145,2.006412,False
1118a4fa-36cf-4afe-b2c4-767e47e02fa7,1118a4fa-36cf-4afe-b2c4-767e47e02fa7_0,xavier-nx-00,1758992877.5404425,1758992880.1216578,1758992880.5898414,3.0494,15.006998,False
1118a4fa-36cf-4afe-b2c4-767e47e02fa7,1118a4fa-36cf-4afe-b2c4-767e47e02fa7_1,xavier-nx-00,1758992877.5404425,1758992880.1216578,1758992880.5898414,3.0494,15.006998,False
c3530657-69b5-41b3-abb6-0fac1209c70d,c3530657-69b5-41b3-abb6-0fac1209c70d_0,xavier-nx-00,1758992878.0265317,1758992880.1216578,1758992883.4858265,5.45929,15.006998,False
c3530657-69b5-41b3-abb6-0fac1209c70d,c3530657-69b5-41b3-abb6-0fac1209c70d_1,xavier-nx-00,1758992878.0265317,1758992883.0601795,1758992883.4858265,5.45929,15.006998,False
a7eac249-5e57-431d-9b97-e9f7cb407e56,a7eac249-5e57-431d-9b97-e9f7cb407e56_0,xavier-nx-00,1758992878.5308042,1758992883.0601795,1758992888.8633552,10.33255,16.006998,False
a7eac249-5e57-431d-9b97-e9f7cb407e56,a7eac249-5e57-431d-9b97-e9f7cb407e56_1,xavier-nx-00,1758992878.5308042,1758992888.40685,1758992888.8633552,10.33255,16.006998,False
f178b1f0-786f-4bdb-a4fe-ce8d877ce1a9,f178b1f0-786f-4bdb-a4fe-ce8d877ce1a9_0,xavier-nx-00,1758992879.0542896,1758992880.1216578,1758992880.5965385,1.54225,13.01161,False
f178b1f0-786f-4bdb-a4fe-ce8d877ce1a9,f178b1f0-786f-4bdb-a4fe-ce8d877ce1a9_1,xavier-nx-00,1758992879.0542896,1758992880.1216578,1758992880.5965385,1.54225,13.01161,False
f178b1f0-786f-4bdb-a4fe-ce8d877ce1a9,f178b1f0-786f-4bdb-a4fe-ce8d877ce1a9_2,xavier-nx-00,1758992879.0542896,1758992880.1216578,1758992880.5965385,1.54225,13.01161,False
57f1114a-6851-4972-bf6f-5d6fbe455840,57f1114a-6851-4972-bf6f-5d6fbe455840_0,xavier-nx-00,1758992879.528819,1758992889.5352612,1758992890.0126402,10.48382,19.006412,False
d917fb16-77d0-4896-a9b6-9dc9c004bbf1,d917fb16-77d0-4896-a9b6-9dc9c004bbf1_0,xavier-nx-00,1758992880.027237,1758992880.1216578,1758992880.5889027,0.56167,4.006412,False
4ba26bbb-61e0-4028-b820-8fb817c8d506,4ba26bbb-61e0-4028-b820-8fb817c8d506_0,xavier-nx-00,1758992880.5273604,1758992883.0601795,1758992883.4852707,2.95791,12.006412,False
dc6e2b03-dcc4-44a3-991c-6edfd5189c8b,dc6e2b03-dcc4-44a3-991c-6edfd5189c8b_0,xavier-nx-00,1758992881.0280843,1758992883.0601795,1758992883.4893978,2.46131,8.006412,False
d228058c-5fcd-4a62-a305-fb55809ae96c,d228058c-5fcd-4a62-a305-fb55809ae96c_0,xavier-nx-00,1758992881.5294154,1758992888.40685,1758992888.862816,7.3334,15.006412,False
0c0de015-6b31-40f8-b7ac-7cb4987b42ca,0c0de015-6b31-40f8-b7ac-7cb4987b42ca_0,xavier-nx-00,1758992882.0293055,1758992883.0601795,1758992883.484868,1.45556,7.006998,False
0c0de015-6b31-40f8-b7ac-7cb4987b42ca,0c0de015-6b31-40f8-b7ac-7cb4987b42ca_1,xavier-nx-00,1758992882.0293055,1758992883.0601795,1758992883.484868,1.45556,7.006998,False
d205a5c8-f6c1-4e54-a6b2-5972719873db,d205a5c8-f6c1-4e54-a6b2-5972719873db_0,xavier-nx-00,1758992882.5370107,1758992888.40685,1758992890.0034535,7.46644,14.01161,False
d205a5c8-f6c1-4e54-a6b2-5972719873db,d205a5c8-f6c1-4e54-a6b2-5972719873db_1,xavier-nx-00,1758992882.5370107,1758992888.40685,1758992890.0034535,7.46644,14.01161,False
d205a5c8-f6c1-4e54-a6b2-5972719873db,d205a5c8-f6c1-4e54-a6b2-5972719873db_2,xavier-nx-00,1758992882.5370107,1758992889.5352612,1758992890.0034535,7.46644,14.01161,False
1054fab2-6165-4f43-9e28-8146570866c6,1054fab2-6165-4f43-9e28-8146570866c6_0,xavier-nx-00,1758992883.034112,1758992883.0601795,1758992883.4817464,0.44763,1.006998,False
