Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
64f383a6-2f41-4ba7-ab46-e1cb5ae850d2,64f383a6-2f41-4ba7-ab46-e1cb5ae850d2_0,1739600693.8261762,1739600694.0605757,1739600694.5651174,0.7389411926269531,4.190029,False
64f383a6-2f41-4ba7-ab46-e1cb5ae850d2,64f383a6-2f41-4ba7-ab46-e1cb5ae850d2_1,1739600693.8261762,1739600694.0605757,1739600694.5651174,0.7389411926269531,4.190029,False
8a0c1fef-e318-4554-b948-9116ad7bc2a8,8a0c1fef-e318-4554-b948-9116ad7bc2a8_0,1739600696.793559,1739600705.992643,1739600708.3849866,11.591427564620972,18.098841,False
0c4873e1-e4e3-433e-8ede-51cc1bfd3b16,0c4873e1-e4e3-433e-8ede-51cc1bfd3b16_0,1739600702.811531,1739600705.992643,1739600708.3901525,5.5786213874816895,17.465794,False
0c4873e1-e4e3-433e-8ede-51cc1bfd3b16,0c4873e1-e4e3-433e-8ede-51cc1bfd3b16_1,1739600702.811531,1739600705.992643,1739600708.3901525,5.5786213874816895,17.465794,False
0c4873e1-e4e3-433e-8ede-51cc1bfd3b16,0c4873e1-e4e3-433e-8ede-51cc1bfd3b16_2,1739600702.811531,1739600705.992643,1739600708.3901525,5.5786213874816895,17.465794,False
0c4873e1-e4e3-433e-8ede-51cc1bfd3b16,0c4873e1-e4e3-433e-8ede-51cc1bfd3b16_3,1739600702.811531,1739600705.992643,1739600708.3901525,5.5786213874816895,17.465794,False
f88de15f-e490-4acf-8bf6-cce53a5814b2,f88de15f-e490-4acf-8bf6-cce53a5814b2_0,1739600699.810627,1739600705.992643,1739600708.390747,8.580120086669922,15.465794,False
0c4873e1-e4e3-433e-8ede-51cc1bfd3b16,0c4873e1-e4e3-433e-8ede-51cc1bfd3b16_4,1739600702.811531,1739600705.992643,1739600708.3901525,5.5786213874816895,17.465794,False
f88de15f-e490-4acf-8bf6-cce53a5814b2,f88de15f-e490-4acf-8bf6-cce53a5814b2_1,1739600699.810627,1739600705.992643,1739600708.390747,8.580120086669922,15.465794,False
f88de15f-e490-4acf-8bf6-cce53a5814b2,f88de15f-e490-4acf-8bf6-cce53a5814b2_2,1739600699.810627,1739600705.992643,1739600708.390747,8.580120086669922,15.465794,False
f88de15f-e490-4acf-8bf6-cce53a5814b2,f88de15f-e490-4acf-8bf6-cce53a5814b2_3,1739600699.810627,1739600705.992643,1739600708.390747,8.580120086669922,15.465794,False
f88de15f-e490-4acf-8bf6-cce53a5814b2,f88de15f-e490-4acf-8bf6-cce53a5814b2_4,1739600699.810627,1739600705.992643,1739600708.390747,8.580120086669922,15.465794,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_0,1739600705.8649426,1739600705.992643,1739600715.1018453,9.236902713775635,14.741029,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_1,1739600705.8649426,1739600705.992643,1739600715.1018453,9.236902713775635,14.741029,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_2,1739600705.8649426,1739600705.992643,1739600715.1018453,9.236902713775635,14.741029,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_3,1739600705.8649426,1739600705.992643,1739600715.1018453,9.236902713775635,14.741029,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_4,1739600705.8649426,1739600711.9599583,1739600715.1018453,9.236902713775635,14.741029,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_5,1739600705.8649426,1739600711.9599583,1739600715.1018453,9.236902713775635,14.741029,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_6,1739600705.8649426,1739600711.9599583,1739600715.1018453,9.236902713775635,14.741029,False
3c5b3212-c1a6-474e-ae9b-f435bdb13c77,3c5b3212-c1a6-474e-ae9b-f435bdb13c77_7,1739600705.8649426,1739600711.9599583,1739600715.1018453,9.236902713775635,14.741029,False
