Mean: 20855.90
Mean: 25610.90
Mean: 25152.00
Mean: 25029.22
Mean: 25215.60
Mean: 25745.40
Mean: 26365.81
Mean: 25747.60
Mean: 26366.42
Mean: 26367.83
Mean: 26516.25
Mean: 26707.14
Mean: 26754.75
Mean: 26794.00
Mean: 26893.50
Mean: 26865.66
Mean: 27291.12
Mean: 27733.15
Mean: 27298.50
Mean: 27477.50
Mean: 27679.37
Mean: 27049.16
Mean: 27652.66
Mean: 28066.90
Mean: 28228.46
Mean: 28013.91
Mean: 28441.57
Mean: 28634.84
Mean: 28110.71
Mean: 28356.05
Mean: 28506.37
Mean: 28882.52
Mean: 28308.50
Mean: 28486.16
Mean: 28634.50
Mean: 29354.12
Mean: 29325.57
Mean: 29146.90
Mean: 28993.12
Mean: 29306.18
Mean: 28812.00
Mean: 28669.00
Mean: 29236.25
Mean: 28921.75
Mean: 29284.16
Mean: 28307.50
Mean: 29082.00
Mean: 29273.16
Mean: 29581.50
Mean: 29236.31
Mean: 29202.90
Mean: 29137.42
Mean: 29730.42
Mean: 29413.43
Mean: 29789.83
Mean: 29668.44
Mean: 29231.10
Mean: 29627.15
Mean: 29272.60
Mean: 29841.87
Mean: 29728.91
Mean: 30115.64
Mean: 29820.14
Mean: 30062.28
Mean: 29633.00
Mean: 29840.00
Mean: 29865.77
Mean: 29983.66
Mean: 30016.00
Mean: 29002.12
Mean: 29170.44
Mean: 30216.81
Mean: 29581.66
Mean: 29681.40
Mean: 29447.50
Mean: 29184.25
Mean: 29186.37
Mean: 29209.87
Mean: 29967.87
Mean: 29619.20
Mean: 29550.44
Mean: 29280.84
Mean: 29861.44
Mean: 29562.29
Mean: 29816.80
Mean: 30072.81
Mean: 30134.37
Mean: 29641.10
Mean: 29483.45
Mean: 29595.71
Mean: 29624.33
Mean: 29692.54
Mean: 29531.20
Mean: 29418.87
Mean: 29300.88
Mean: 29995.44
Mean: 29293.55
Mean: 29907.63
Mean: 29084.77
Mean: 29441.09
Mean: 29733.18
Mean: 30216.26
Mean: 30075.07
Mean: 29844.69
Mean: 30134.06
Mean: 29656.07
Mean: 30005.23
Mean: 29970.54
Mean: 29987.81
Mean: 29742.87
Mean: 29480.11
Mean: 29850.20
Mean: 30179.86
Mean: 30228.20
Mean: 29463.00
Mean: 29478.00
Mean: 29991.09
Mean: 30059.80
Mean: 29793.36
Mean: 29908.76
Mean: 30036.73
Mean: 29660.00
Mean: 29669.11
Mean: 29773.30
Mean: 30039.21
Mean: 29833.54
Mean: 29438.50
Mean: 29809.86
