Mean: 11901.06
Mean: 12856.62
Mean: 12691.33
Mean: 12818.20
Mean: 12843.72
Mean: 12948.00
Mean: 12986.63
Mean: 13025.81
Mean: 13258.45
Mean: 13405.80
Mean: 13444.60
Mean: 13522.45
Mean: 13674.46
Mean: 13819.20
Mean: 13805.82
Mean: 13800.58
Mean: 13832.58
Mean: 13772.53
Mean: 13935.18
Mean: 13996.93
Mean: 14035.37
Mean: 14062.25
Mean: 14192.87
Mean: 14150.64
Mean: 14094.08
Mean: 14178.66
Mean: 14204.82
Mean: 14129.07
Mean: 14124.55
Mean: 14242.86
Mean: 14184.20
Mean: 14161.92
Mean: 14454.15
Mean: 14335.62
Mean: 14285.59
Mean: 14227.56
Mean: 14343.38
Mean: 14401.00
Mean: 14327.96
Mean: 14415.31
Mean: 14414.21
Mean: 14550.35
Mean: 14530.26
Mean: 14294.25
Mean: 14346.47
Mean: 14583.43
Mean: 14424.66
Mean: 14780.00
Mean: 14525.69
Mean: 14508.64
Mean: 14698.90
Mean: 14774.86
Mean: 14761.04
Mean: 14522.32
Mean: 14748.09
Mean: 14699.50
Mean: 14572.45
Mean: 14773.00
Mean: 14609.75
Mean: 14626.91
Mean: 14648.17
Mean: 14880.47
Mean: 14540.00
Mean: 14726.27
Mean: 14822.80
Mean: 14530.94
Mean: 14677.90
Mean: 14279.83
Mean: 14733.33
Mean: 14679.36
Mean: 14846.11
Mean: 14798.29
Mean: 14881.62
Mean: 14834.76
Mean: 14800.75
Mean: 14842.62
Mean: 14837.33
Mean: 14772.41
Mean: 14804.81
Mean: 14799.44
Mean: 14713.75
Mean: 14808.19
Mean: 14794.15
Mean: 14851.45
Mean: 14805.05
Mean: 14855.20
Mean: 14860.61
Mean: 14739.61
Mean: 14860.70
Mean: 14928.82
Mean: 14718.70
Mean: 14883.00
Mean: 14556.88
Mean: 14888.07
Mean: 14794.17
Mean: 14830.62
Mean: 14772.73
Mean: 14752.00
Mean: 14825.56
Mean: 14840.58
Mean: 14741.94
Mean: 14729.55
Mean: 14730.63
Mean: 14772.09
Mean: 14743.70
Mean: 14821.94
Mean: 14861.40
Mean: 14894.14
Mean: 14869.29
Mean: 14903.29
Mean: 14899.22
Mean: 14769.81
Mean: 14736.81
Mean: 14854.20
Mean: 14776.56
Mean: 14784.46
Mean: 14920.04
Mean: 14830.75
Mean: 14750.64
Mean: 14715.96
Mean: 14890.86
