Mean: 8689.64
Mean: 9241.00
Mean: 9612.86
Mean: 9820.62
Mean: 9986.35
Mean: 9991.00
Mean: 10110.50
Mean: 10163.87
Mean: 10502.36
Mean: 10385.00
Mean: 10711.43
Mean: 10834.17
Mean: 11004.47
Mean: 10976.23
Mean: 10966.45
Mean: 10870.45
Mean: 11115.92
Mean: 11027.23
Mean: 11128.35
Mean: 11138.87
Mean: 11184.69
Mean: 11370.38
Mean: 11260.65
Mean: 11610.69
Mean: 11521.27
Mean: 11639.16
Mean: 11506.31
Mean: 11516.93
Mean: 11223.53
Mean: 11452.27
Mean: 11716.57
Mean: 11797.44
Mean: 11942.70
Mean: 11704.00
Mean: 11928.93
Mean: 11581.29
Mean: 11852.70
Mean: 11224.54
Mean: 11829.90
Mean: 11737.47
Mean: 11718.31
Mean: 11639.96
Mean: 12052.05
Mean: 11905.38
Mean: 11997.17
Mean: 11823.76
Mean: 11740.87
Mean: 11597.10
Mean: 11855.11
Mean: 11683.07
Mean: 11852.76
Mean: 11782.26
Mean: 11799.30
Mean: 11952.13
Mean: 11954.75
Mean: 11960.04
Mean: 11930.34
Mean: 11994.25
Mean: 11961.58
Mean: 11994.71
Mean: 12145.68
Mean: 12048.41
Mean: 12084.72
Mean: 12150.31
Mean: 12054.76
Mean: 12181.06
Mean: 11979.95
Mean: 12095.71
Mean: 12201.15
Mean: 12063.40
Mean: 12293.20
Mean: 12055.06
Mean: 12072.45
Mean: 12097.40
Mean: 12022.79
Mean: 12248.76
Mean: 12029.29
Mean: 12243.77
Mean: 12117.95
Mean: 12049.60
Mean: 11985.19
Mean: 12088.63
Mean: 12077.17
Mean: 12134.48
Mean: 11999.38
Mean: 12193.71
Mean: 12120.39
Mean: 12175.19
Mean: 12019.80
Mean: 12253.53
Mean: 12202.61
Mean: 12130.34
Mean: 12260.55
Mean: 12290.73
Mean: 12253.50
Mean: 12032.03
Mean: 12037.04
Mean: 12120.08
Mean: 12004.80
Mean: 11996.51
Mean: 11932.95
Mean: 12019.90
Mean: 12066.06
Mean: 12075.55
Mean: 12209.12
Mean: 12206.63
Mean: 12161.12
Mean: 12095.04
Mean: 12149.60
Mean: 12230.02
Mean: 12087.42
Mean: 12053.00
Mean: 12262.82
Mean: 12247.22
Mean: 12254.47
Mean: 12277.00
Mean: 12146.88
Mean: 12226.04
Mean: 12237.23
Mean: 12213.19
Mean: 12170.63
Mean: 12222.12
Mean: 12045.05
Mean: 12005.16
Mean: 12198.40
Mean: 12352.94
Mean: 12124.37
