Mean: 18984.36
Mean: 22701.00
Mean: 22567.63
Mean: 22616.45
Mean: 22614.85
Mean: 22473.60
Mean: 23278.00
Mean: 23171.16
Mean: 23469.66
Mean: 23493.66
Mean: 23881.25
Mean: 23973.42
Mean: 24467.26
Mean: 23578.00
Mean: 23800.00
Mean: 24469.62
Mean: 24680.63
Mean: 24493.30
Mean: 24325.25
Mean: 24292.50
Mean: 24444.30
Mean: 24780.50
Mean: 24782.62
Mean: 25134.60
Mean: 24966.83
Mean: 25115.46
Mean: 25264.70
Mean: 24558.00
Mean: 25204.00
Mean: 25279.05
Mean: 25200.25
Mean: 25517.33
Mean: 25904.94
Mean: 25965.50
Mean: 25641.40
Mean: 25900.94
Mean: 25854.16
Mean: 25480.75
Mean: 25624.62
Mean: 25923.00
Mean: 25785.62
Mean: 25952.62
Mean: 26101.64
Mean: 26253.61
Mean: 26196.71
Mean: 26220.14
Mean: 25736.50
Mean: 25717.37
Mean: 26367.50
Mean: 26266.37
Mean: 26479.88
Mean: 25949.07
Mean: 25641.33
Mean: 25860.00
Mean: 26528.81
Mean: 26423.14
Mean: 26419.57
Mean: 26211.22
Mean: 26427.56
Mean: 26258.21
Mean: 26318.92
Mean: 26576.11
Mean: 26216.33
Mean: 26400.31
Mean: 26841.33
Mean: 26010.50
Mean: 26102.00
Mean: 26183.07
Mean: 25985.42
Mean: 26403.28
Mean: 26254.30
Mean: 26563.70
Mean: 26092.46
Mean: 25920.62
Mean: 26605.16
Mean: 26474.87
Mean: 26174.63
Mean: 25924.87
Mean: 26350.58
Mean: 26347.50
Mean: 26493.11
Mean: 26460.87
Mean: 26367.87
Mean: 26523.16
Mean: 26428.44
Mean: 26555.38
Mean: 26164.60
Mean: 26349.69
Mean: 26344.75
Mean: 26356.58
Mean: 26267.90
Mean: 26492.56
Mean: 26475.20
Mean: 26621.17
Mean: 26878.47
Mean: 26445.15
Mean: 26768.13
Mean: 26701.45
Mean: 26512.12
Mean: 26647.09
Mean: 26555.00
Mean: 26574.90
Mean: 26647.72
Mean: 26588.22
Mean: 26665.42
Mean: 26417.38
Mean: 26406.44
Mean: 26686.54
Mean: 26735.13
Mean: 26511.38
Mean: 26269.66
Mean: 26817.86
Mean: 26825.70
Mean: 26390.50
Mean: 26545.80
Mean: 26626.43
Mean: 26281.10
Mean: 26552.80
Mean: 26478.50
Mean: 26284.40
Mean: 26526.60
Mean: 26353.30
Mean: 26444.81
Mean: 26475.25
Mean: 26217.40
Mean: 26255.60
Mean: 26512.00
Mean: 26858.05
