Mean: 18512.18
Mean: 21850.63
Mean: 21713.27
Mean: 21779.72
Mean: 21856.27
Mean: 21807.40
Mean: 22031.50
Mean: 22478.00
Mean: 22758.18
Mean: 22494.42
Mean: 22740.62
Mean: 23151.23
Mean: 23095.00
Mean: 22971.85
Mean: 23176.00
Mean: 23363.75
Mean: 23340.72
Mean: 23268.00
Mean: 23665.45
Mean: 23778.78
Mean: 23586.72
Mean: 23359.25
Mean: 23586.12
Mean: 23795.40
Mean: 24300.10
Mean: 23536.75
Mean: 24112.60
Mean: 24667.20
Mean: 24064.14
Mean: 24330.28
Mean: 24038.50
Mean: 24275.20
Mean: 24502.12
Mean: 24665.00
Mean: 24595.94
Mean: 24223.33
Mean: 24459.50
Mean: 24459.00
Mean: 24435.00
Mean: 24454.87
Mean: 24556.50
Mean: 24754.10
Mean: 24772.25
Mean: 24833.71
Mean: 24720.20
Mean: 24834.25
Mean: 24922.66
Mean: 24894.58
Mean: 25275.83
Mean: 24922.00
Mean: 25043.37
Mean: 25033.00
Mean: 25465.00
Mean: 24700.00
Mean: 25191.00
Mean: 25465.83
Mean: 24737.18
Mean: 25204.08
Mean: 24733.36
Mean: 25407.15
Mean: 25360.83
Mean: 24616.85
Mean: 25282.35
Mean: 24983.50
Mean: 24665.37
Mean: 25333.53
Mean: 24808.00
Mean: 25342.90
Mean: 25131.75
Mean: 24920.61
Mean: 25342.44
Mean: 25211.78
Mean: 25241.16
Mean: 25520.12
Mean: 25367.81
Mean: 25283.72
Mean: 25300.95
Mean: 25092.55
Mean: 24908.00
Mean: 25256.90
Mean: 24861.10
Mean: 25105.62
Mean: 25064.60
Mean: 25480.27
Mean: 25268.08
Mean: 25261.08
Mean: 25130.80
Mean: 25050.10
Mean: 25387.44
Mean: 25174.36
Mean: 25479.42
Mean: 24994.36
Mean: 25579.16
Mean: 25430.38
Mean: 25105.76
Mean: 25336.46
Mean: 25737.86
Mean: 25547.78
Mean: 25331.10
Mean: 25411.35
Mean: 25199.66
Mean: 25630.09
Mean: 25215.15
Mean: 25435.54
Mean: 25432.73
Mean: 25326.69
Mean: 25275.91
Mean: 25540.30
Mean: 25560.40
Mean: 25127.22
Mean: 25257.07
Mean: 25432.00
Mean: 25414.26
Mean: 25564.58
Mean: 25213.12
Mean: 25523.12
Mean: 25418.80
Mean: 25512.60
Mean: 25254.43
Mean: 25510.60
Mean: 25503.81
Mean: 25447.00
Mean: 25277.33
Mean: 25408.00
Mean: 25280.20
Mean: 25255.05
Mean: 25312.46
Mean: 25472.94
