Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_0,1739605719.3525453,1739605719.4188268,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_1,1739605719.3525453,1739605719.4188268,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_2,1739605719.3525453,1739605719.4188268,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_3,1739605719.3525453,1739605719.4188268,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_4,1739605719.3525453,1739605719.4188268,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_5,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_6,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_7,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_8,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_9,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_10,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_11,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_12,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_13,1739605719.3525453,1739605719.5032132,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_14,1739605719.3525453,1739605719.557828,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_15,1739605719.3525453,1739605719.557828,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_16,1739605719.3525453,1739605719.557828,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_17,1739605719.3525453,1739605719.571809,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_18,1739605719.3525453,1739605719.5919886,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_19,1739605719.3525453,1739605719.608529,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_20,1739605719.3525453,1739605719.608529,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_21,1739605719.3525453,1739605719.608529,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_22,1739605719.3525453,1739605719.608529,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_23,1739605719.3525453,1739605719.608529,1739605725.9830046,6.630459308624268,16.677423,False
4bfdd412-ba0f-42a7-be90-bfe7760f13e0,4bfdd412-ba0f-42a7-be90-bfe7760f13e0_24,1739605719.3525453,1739605719.626474,1739605725.9830046,6.630459308624268,16.677423,False
