Request ID,Image ID,Device,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
21293355-c630-4238-a59b-f74681fb45cd,21293355-c630-4238-a59b-f74681fb45cd_0,xavier-nx-00,1758980704.3982391,1758980704.496888,1758980705.2376244,0.83939,2.01161,False
21293355-c630-4238-a59b-f74681fb45cd,21293355-c630-4238-a59b-f74681fb45cd_1,xavier-nx-00,1758980704.3982391,1758980704.9767642,1758980705.2376244,0.83939,2.01161,False
21293355-c630-4238-a59b-f74681fb45cd,21293355-c630-4238-a59b-f74681fb45cd_2,xavier-nx-00,1758980704.3982391,1758980704.9767642,1758980705.2376244,0.83939,2.01161,False
19ed7931-6040-49fa-b5c1-4d2f4f1648be,19ed7931-6040-49fa-b5c1-4d2f4f1648be_0,xavier-nx-00,1758980704.8966546,1758980704.9767642,1758980705.2450092,0.34835,6.006412,False
c29e0129-2d33-461e-83a9-629775207239,c29e0129-2d33-461e-83a9-629775207239_0,xavier-nx-00,1758980705.3962178,1758980706.2899137,1758980706.4118218,1.0156,5.006412,False
a00cd597-7aa4-4757-a96a-c04fc4de05fc,a00cd597-7aa4-4757-a96a-c04fc4de05fc_0,xavier-nx-00,1758980705.8961413,1758980712.9104087,1758980713.3465343,7.45039,20.006412,False
29748d4e-f2fe-4d40-af5b-a42b4d1f34f3,29748d4e-f2fe-4d40-af5b-a42b4d1f34f3_0,xavier-nx-00,1758980706.3980618,1758980711.1643689,1758980711.5617712,5.16371,15.006412,False
bf15bf8f-62fe-4176-8219-3a9376e41a8e,bf15bf8f-62fe-4176-8219-3a9376e41a8e_0,xavier-nx-00,1758980706.8959928,1758980712.9104087,1758980713.3523047,6.45631,18.006412,False
1d1cce56-e297-4faa-8ae9-a0df6af694e3,1d1cce56-e297-4faa-8ae9-a0df6af694e3_0,xavier-nx-00,1758980707.3985322,1758980711.1643689,1758980711.5604672,4.16194,17.006412,False
ce53a14a-4e34-4926-8a55-0bc249621d38,ce53a14a-4e34-4926-8a55-0bc249621d38_0,xavier-nx-00,1758980707.9005718,1758980711.1643689,1758980711.5673845,3.66681,8.006998,False
ce53a14a-4e34-4926-8a55-0bc249621d38,ce53a14a-4e34-4926-8a55-0bc249621d38_1,xavier-nx-00,1758980707.9005718,1758980711.1643689,1758980711.5673845,3.66681,8.006998,False
29bbded9-edf7-4419-89d0-eb6539a85d6a,29bbded9-edf7-4419-89d0-eb6539a85d6a_0,xavier-nx-00,1758980708.4007702,1758980711.1643689,1758980711.5633602,3.16259,15.01161,False
29bbded9-edf7-4419-89d0-eb6539a85d6a,29bbded9-edf7-4419-89d0-eb6539a85d6a_1,xavier-nx-00,1758980708.4007702,1758980711.1643689,1758980711.5633602,3.16259,15.01161,False
29bbded9-edf7-4419-89d0-eb6539a85d6a,29bbded9-edf7-4419-89d0-eb6539a85d6a_2,xavier-nx-00,1758980708.4007702,1758980711.1643689,1758980711.5633602,3.16259,15.01161,False
e7e78632-0842-44b4-bf04-983ec26d221e,e7e78632-0842-44b4-bf04-983ec26d221e_0,xavier-nx-00,1758980708.9007814,1758980712.9104087,1758980713.3495321,4.44875,17.006412,False
329c05ca-8d77-490f-b967-7583a36d75ae,329c05ca-8d77-490f-b967-7583a36d75ae_0,xavier-nx-00,1758980709.3991382,1758980711.1643689,1758980711.5625842,2.16345,9.006412,False
f7d8a76f-949f-4037-8c08-c06018bcf4b8,f7d8a76f-949f-4037-8c08-c06018bcf4b8_0,xavier-nx-00,1758980709.917815,1758980712.9104087,1758980713.3476548,3.42984,16.006998,False
f7d8a76f-949f-4037-8c08-c06018bcf4b8,f7d8a76f-949f-4037-8c08-c06018bcf4b8_1,xavier-nx-00,1758980709.917815,1758980712.9104087,1758980713.3476548,3.42984,16.006998,False
dced777d-d78f-40c6-8910-b1708b965856,dced777d-d78f-40c6-8910-b1708b965856_0,xavier-nx-00,1758980710.4016867,1758980713.4796214,1758980713.8532405,3.45155,20.006998,False
dced777d-d78f-40c6-8910-b1708b965856,dced777d-d78f-40c6-8910-b1708b965856_1,xavier-nx-00,1758980710.4016867,1758980713.4796214,1758980713.8532405,3.45155,20.006998,False
13391e79-d06e-40ba-91d8-43809e70a258,13391e79-d06e-40ba-91d8-43809e70a258_0,xavier-nx-00,1758980710.894751,1758980713.4796214,1758980713.8579504,2.9632,20.006412,False
c0cc4ef9-0132-4ed8-9d79-648dbe492a5b,c0cc4ef9-0132-4ed8-9d79-648dbe492a5b_0,xavier-nx-00,1758980711.3968356,1758980713.4796214,1758980713.8592863,2.46245,21.006998,False
c0cc4ef9-0132-4ed8-9d79-648dbe492a5b,c0cc4ef9-0132-4ed8-9d79-648dbe492a5b_1,xavier-nx-00,1758980711.3968356,1758980713.4796214,1758980713.8592863,2.46245,21.006998,False
b7607943-2172-4158-a239-6341347ac095,b7607943-2172-4158-a239-6341347ac095_0,xavier-nx-00,1758980711.8994722,1758980712.9104087,1758980713.352487,1.45301,10.006412,False
e97e55f2-e1fd-4630-9eca-d07b3eef15e7,e97e55f2-e1fd-4630-9eca-d07b3eef15e7_0,xavier-nx-00,1758980712.4000785,1758980712.9104087,1758980713.3482962,0.94822,18.006412,False
e5f0f0be-aa7e-4647-b87b-5f7338087540,e5f0f0be-aa7e-4647-b87b-5f7338087540_0,xavier-nx-00,1758980712.899019,1758980712.9104087,1758980713.344795,0.44578,1.006412,False
e3d78d33-fb4e-48fc-b860-b1a02650627e,e3d78d33-fb4e-48fc-b860-b1a02650627e_0,xavier-nx-00,1758980713.3921702,1758980713.4796214,1758980713.8501873,0.45802,3.006998,False
e3d78d33-fb4e-48fc-b860-b1a02650627e,e3d78d33-fb4e-48fc-b860-b1a02650627e_1,xavier-nx-00,1758980713.3921702,1758980713.5628488,1758980713.8501873,0.45802,3.006998,False
55b29eae-b076-4ed6-91d5-20ee601fcae8,55b29eae-b076-4ed6-91d5-20ee601fcae8_0,xavier-nx-00,1758980713.9116993,1758980716.174051,1758980716.65604,2.74434,9.01161,False
55b29eae-b076-4ed6-91d5-20ee601fcae8,55b29eae-b076-4ed6-91d5-20ee601fcae8_1,xavier-nx-00,1758980713.9116993,1758980716.174051,1758980716.65604,2.74434,9.01161,False
55b29eae-b076-4ed6-91d5-20ee601fcae8,55b29eae-b076-4ed6-91d5-20ee601fcae8_2,xavier-nx-00,1758980713.9116993,1758980716.174051,1758980716.65604,2.74434,9.01161,False
e08d4832-99fc-4e0a-ad9c-b1846eefb5b4,e08d4832-99fc-4e0a-ad9c-b1846eefb5b4_0,xavier-nx-00,1758980714.395394,1758980716.9982178,1758980717.3664074,2.97101,18.006998,False
e08d4832-99fc-4e0a-ad9c-b1846eefb5b4,e08d4832-99fc-4e0a-ad9c-b1846eefb5b4_1,xavier-nx-00,1758980714.395394,1758980716.9982178,1758980717.3664074,2.97101,18.006998,False
22611433-2416-43b2-93aa-1405b6260dbc,22611433-2416-43b2-93aa-1405b6260dbc_0,xavier-nx-00,1758980714.901885,1758980716.174051,1758980716.6507392,1.74885,7.01161,False
22611433-2416-43b2-93aa-1405b6260dbc,22611433-2416-43b2-93aa-1405b6260dbc_1,xavier-nx-00,1758980714.901885,1758980716.174051,1758980716.6507392,1.74885,7.01161,False
22611433-2416-43b2-93aa-1405b6260dbc,22611433-2416-43b2-93aa-1405b6260dbc_2,xavier-nx-00,1758980714.901885,1758980716.174051,1758980716.6507392,1.74885,7.01161,False
e2a3bd29-02c9-4b70-8c53-60514a0a9096,e2a3bd29-02c9-4b70-8c53-60514a0a9096_0,xavier-nx-00,1758980715.3980794,1758980716.9982178,1758980717.36773,1.96965,18.006412,False
d10d82c3-2005-4ed2-bb65-6b3e3a2a9dc6,d10d82c3-2005-4ed2-bb65-6b3e3a2a9dc6_0,xavier-nx-00,1758980715.9141233,1758980716.174051,1758980716.6482818,0.73416,5.006998,False
d10d82c3-2005-4ed2-bb65-6b3e3a2a9dc6,d10d82c3-2005-4ed2-bb65-6b3e3a2a9dc6_1,xavier-nx-00,1758980715.9141233,1758980716.174051,1758980716.6482818,0.73416,5.006998,False
c8b26f58-90cf-4a58-a1f0-f7bd3f22cf31,c8b26f58-90cf-4a58-a1f0-f7bd3f22cf31_0,xavier-nx-00,1758980716.3932323,1758980716.9982178,1758980717.364153,0.97092,15.006998,False
c8b26f58-90cf-4a58-a1f0-f7bd3f22cf31,c8b26f58-90cf-4a58-a1f0-f7bd3f22cf31_1,xavier-nx-00,1758980716.3932323,1758980716.9982178,1758980717.364153,0.97092,15.006998,False
7efa6200-1312-4fd9-bec5-7fe1ec4dac7a,7efa6200-1312-4fd9-bec5-7fe1ec4dac7a_0,xavier-nx-00,1758980716.8986087,1758980716.9982178,1758980717.3700578,0.47145,4.006998,False
