Request ID,Image ID,Arrival Time,Queue Exit Time,Completion Time,Latency,Requested Latency,Timed Out
87ba8307-a98f-463b-9ec2-9331c912d126,87ba8307-a98f-463b-9ec2-9331c912d126_0,1739616450.640311,1739616450.6558373,1739616451.0538273,0.4135162830352783,1.098841,False
98ae0b44-4fea-4d2f-8b05-a2519da7c9a9,98ae0b44-4fea-4d2f-8b05-a2519da7c9a9_0,1739616451.1152658,1739616451.1181712,1739616451.388292,0.2730262279510498,12.098841,False
844c1cc8-5bd5-458d-823f-b4ab3a6dbba4,844c1cc8-5bd5-458d-823f-b4ab3a6dbba4_0,1739616451.6274493,1739616451.6396477,1739616452.1545253,0.527076005935669,15.281418,False
844c1cc8-5bd5-458d-823f-b4ab3a6dbba4,844c1cc8-5bd5-458d-823f-b4ab3a6dbba4_1,1739616451.6274493,1739616451.6396477,1739616452.1545253,0.527076005935669,15.281418,False
844c1cc8-5bd5-458d-823f-b4ab3a6dbba4,844c1cc8-5bd5-458d-823f-b4ab3a6dbba4_2,1739616451.6274493,1739616451.6396477,1739616452.1545253,0.527076005935669,15.281418,False
6d4b10ff-9fd8-4c24-ad38-b41bc55bc02a,6d4b10ff-9fd8-4c24-ad38-b41bc55bc02a_0,1739616452.1203516,1739616452.138105,1739616452.6453464,0.5249948501586914,14.281418,False
6d4b10ff-9fd8-4c24-ad38-b41bc55bc02a,6d4b10ff-9fd8-4c24-ad38-b41bc55bc02a_1,1739616452.1203516,1739616452.138105,1739616452.6453464,0.5249948501586914,14.281418,False
6d4b10ff-9fd8-4c24-ad38-b41bc55bc02a,6d4b10ff-9fd8-4c24-ad38-b41bc55bc02a_2,1739616452.1203516,1739616452.138105,1739616452.6453464,0.5249948501586914,14.281418,False
5e1426db-4201-433a-a089-d4cdf5c95d82,5e1426db-4201-433a-a089-d4cdf5c95d82_0,1739616452.6437948,1739616452.6754954,1739616453.2548466,0.6110517978668213,3.098841,False
20f6ea1d-6fcf-4a6b-8c70-6a3e2444bace,20f6ea1d-6fcf-4a6b-8c70-6a3e2444bace_0,1739616453.1146042,1739616453.1169078,1739616453.344185,0.22958087921142578,13.098841,False
b4961170-c71a-44c5-bb59-a27aa3985fd7,b4961170-c71a-44c5-bb59-a27aa3985fd7_0,1739616453.6192648,1739616453.630735,1739616453.835161,0.2158961296081543,18.098841,False
dd9ee6d3-81b2-4cc6-885c-f07c5566d1c8,dd9ee6d3-81b2-4cc6-885c-f07c5566d1c8_0,1739616454.1333802,1739616454.1412432,1739616454.6406205,0.5072402954101562,15.281418,False
dd9ee6d3-81b2-4cc6-885c-f07c5566d1c8,dd9ee6d3-81b2-4cc6-885c-f07c5566d1c8_1,1739616454.1333802,1739616454.1412432,1739616454.6406205,0.5072402954101562,15.281418,False
dd9ee6d3-81b2-4cc6-885c-f07c5566d1c8,dd9ee6d3-81b2-4cc6-885c-f07c5566d1c8_2,1739616454.1333802,1739616454.1412432,1739616454.6406205,0.5072402954101562,15.281418,False
