Mean: 10720.32
Mean: 12392.00
Mean: 11840.66
Mean: 12364.75
Mean: 12555.25
Mean: 12902.33
Mean: 12711.83
Mean: 10600.54
Mean: 12479.82
Mean: 13030.06
Mean: 12952.76
Mean: 12915.91
Mean: 13320.93
Mean: 13453.60
Mean: 13006.07
Mean: 13280.12
Mean: 12611.76
Mean: 12945.58
