Mean: 11192.19
Mean: 13214.42
Mean: 12956.91
Mean: 13098.93
Mean: 12566.11
Mean: 13150.75
Mean: 13211.12
Mean: 13096.31
Mean: 13504.70
Mean: 13576.20
Mean: 13043.76
Mean: 13131.61
Mean: 13266.76
Mean: 13334.70
Mean: 12040.90
Mean: 12707.07
Mean: 13217.00
Mean: 13668.06
